"id","o_tract","d_tract","time_start_hhmm","d_purpose","mode","count"
"10055",53033008300,53033005801,20,1,3,1
"10056",53033008300,53033005802,17,1,3,1
"10057",53033008300,53033006300,8,4,3,2
"10058",53033008300,53033006500,20,1,2,1
"10059",53033008300,53033006600,11,2,1,1
"10060",53033008300,53033006700,22,4,1,1
"10061",53033008300,53033007100,18,4,1,1
"10062",53033008300,53033007200,10,3,4,1
"10063",53033008300,53033007200,12,2,4,1
"10064",53033008300,53033007200,18,1,4,1
"10065",53033008300,53033007200,22,1,4,1
"10066",53033008300,53033007300,8,2,1,1
"10067",53033008300,53033007300,8,2,4,2
"10068",53033008300,53033007300,9,1,4,2
"10069",53033008300,53033007300,9,3,4,1
"10070",53033008300,53033007300,19,4,1,1
"10071",53033008300,53033007401,9,4,1,1
"10072",53033008300,53033007401,20,4,1,1
"10073",53033008300,53033007402,16,1,4,1
"10074",53033008300,53033007500,5,4,1,1
"10075",53033008300,53033007500,8,4,4,1
"10076",53033008300,53033007500,10,1,4,1
"10077",53033008300,53033007500,11,3,3,1
"10078",53033008300,53033007500,11,3,4,1
"10079",53033008300,53033007500,13,4,4,1
"10080",53033008300,53033007500,16,1,4,1
"10081",53033008300,53033007500,17,1,3,1
"10082",53033008300,53033007500,17,4,4,1
"10083",53033008300,53033007500,18,1,4,1
"10084",53033008300,53033007600,14,4,3,1
"10085",53033008300,53033007700,17,1,1,1
"10086",53033008300,53033007700,23,1,1,1
"10087",53033008300,53033007900,16,1,1,1
"10088",53033008300,53033007900,18,4,4,1
"10089",53033008300,53033007900,19,4,4,1
"10090",53033008300,53033008001,18,1,3,2
"10091",53033008300,53033008002,7,4,4,1
"10092",53033008300,53033008002,18,1,3,1
"10093",53033008300,53033008100,7,2,4,1
"10094",53033008300,53033008100,8,4,1,2
"10095",53033008300,53033008100,11,2,1,1
"10096",53033008300,53033008100,13,4,4,1
"10097",53033008300,53033008100,16,3,3,1
"10098",53033008300,53033008100,18,1,4,1
"10099",53033008300,53033008100,19,3,3,1
"10100",53033008300,53033008100,22,4,4,1
"10101",53033008300,53033008200,5,2,4,1
"10102",53033008300,53033008200,7,1,4,1
"10103",53033008300,53033008200,8,3,4,1
"10104",53033008300,53033008200,9,4,4,1
"10105",53033008300,53033008200,10,2,4,1
"10106",53033008300,53033008200,10,4,4,2
"10107",53033008300,53033008200,11,2,4,2
"10108",53033008300,53033008200,13,1,4,1
"10109",53033008300,53033008200,13,2,4,1
"10110",53033008300,53033008200,14,4,4,1
"10111",53033008300,53033008200,15,1,4,1
"10112",53033008300,53033008200,15,4,4,1
"10113",53033008300,53033008200,16,3,4,1
"10114",53033008300,53033008200,16,4,4,1
"10115",53033008300,53033008200,17,1,4,3
"10116",53033008300,53033008200,17,4,4,1
"10117",53033008300,53033008200,18,4,1,1
"10118",53033008300,53033008200,22,1,4,1
"10119",53033008300,53033008200,22,4,4,1
"10120",53033008300,53033008300,8,2,4,1
"10121",53033008300,53033008300,9,4,4,1
"10122",53033008300,53033008300,10,4,4,1
"10123",53033008300,53033008300,11,3,4,1
"10124",53033008300,53033008300,12,4,4,1
"10125",53033008300,53033008300,12,4,4,1
"10126",53033008300,53033008300,13,1,4,1
"10127",53033008300,53033008300,13,2,4,1
"10128",53033008300,53033008300,13,3,4,1
"10129",53033008300,53033008300,13,4,4,1
"10130",53033008300,53033008300,13,4,4,1
"10131",53033008300,53033008300,13,4,4,1
"10132",53033008300,53033008300,14,1,4,2
"10133",53033008300,53033008300,14,4,4,1
"10134",53033008300,53033008300,15,1,4,1
"10135",53033008300,53033008300,15,2,4,1
"10136",53033008300,53033008300,16,2,4,1
"10137",53033008300,53033008300,16,3,4,1
"10138",53033008300,53033008300,16,4,4,1
"10139",53033008300,53033008300,17,1,4,1
"10140",53033008300,53033008300,17,4,4,1
"10141",53033008300,53033008300,19,1,4,1
"10142",53033008300,53033008300,19,4,4,1
"10143",53033008300,53033008400,8,4,4,1
"10144",53033008300,53033008400,9,4,4,1
"10145",53033008300,53033008400,13,4,4,1
"10146",53033008300,53033008400,14,4,4,2
"10147",53033008300,53033008400,16,4,2,1
"10148",53033008300,53033008400,17,4,4,1
"10149",53033008300,53033008400,18,4,4,1
"10150",53033008300,53033008400,18,4,4,1
"10151",53033008300,53033008400,19,4,4,1
"10152",53033008300,53033008400,20,3,4,1
"10153",53033008300,53033008400,21,3,4,2
"10154",53033008300,53033008400,21,4,4,2
"10155",53033008300,53033008500,7,2,4,2
"10156",53033008300,53033008500,8,4,4,1
"10157",53033008300,53033008500,9,1,4,1
"10158",53033008300,53033008500,10,1,4,1
"10159",53033008300,53033008600,17,1,4,1
"10160",53033008300,53033008600,20,2,4,1
"10161",53033008300,53033008900,11,4,3,1
"10162",53033008300,53033009000,5,2,1,1
"10163",53033008300,53033009000,21,1,1,1
"10164",53033008300,53033009100,10,3,3,1
"10165",53033008300,53033009200,12,1,1,2
"10166",53033008300,53033009200,23,1,3,1
"10167",53033008300,53033009300,7,2,4,1
"10168",53033008300,53033009300,8,2,3,1
"10169",53033008300,53033009300,10,2,1,1
"10170",53033008300,53033009300,11,2,1,1
"10171",53033008300,53033009300,16,3,1,1
"10172",53033008300,53033009400,9,4,4,1
"10173",53033008300,53033009500,17,1,3,1
"10174",53033008300,53033010001,9,4,5,1
"10175",53033008300,53033010500,13,4,1,1
"10176",53033008300,53033011600,14,4,1,1
"10177",53033008300,53033012000,10,1,1,1
"10178",53033008300,53033026400,17,2,1,1
"10179",53033008400,53033000401,14,1,1,1
"10180",53033008400,53033000401,14,4,3,1
"10181",53033008400,53033000401,18,1,3,1
"10182",53033008400,53033000700,15,1,3,1
"10183",53033008400,53033001200,10,3,1,1
"10184",53033008400,53033001200,12,4,3,1
"10185",53033008400,53033001300,13,1,1,1
"10186",53033008400,53033001702,14,1,1,1
"10187",53033008400,53033001702,22,1,1,2
"10188",53033008400,53033002900,19,1,1,1
"10189",53033008400,53033003500,3,1,1,1
"10190",53033008400,53033003500,14,1,1,1
"10191",53033008400,53033003500,18,1,1,1
"10192",53033008400,53033004301,8,2,3,2
"10193",53033008400,53033004301,12,2,1,1
"10194",53033008400,53033004301,14,3,1,1
"10195",53033008400,53033004302,17,1,1,1
"10196",53033008400,53033004302,18,1,1,1
"10197",53033008400,53033004700,10,1,5,1
"10198",53033008400,53033004700,10,2,1,1
"10199",53033008400,53033005100,9,2,3,1
"10200",53033008400,53033005301,0,1,3,1
"10201",53033008400,53033005301,14,4,3,1
"10202",53033008400,53033005301,16,2,3,1
"10203",53033008400,53033005301,17,4,3,1
"10204",53033008400,53033005302,7,2,3,1
"10205",53033008400,53033005302,11,4,3,1
"10206",53033008400,53033005302,12,4,3,1
"10207",53033008400,53033005302,13,2,3,1
"10208",53033008400,53033005302,16,4,2,1
"10209",53033008400,53033005700,6,2,3,1
"10210",53033008400,53033005802,10,4,1,1
"10211",53033008400,53033005802,16,1,1,1
"10212",53033008400,53033006100,7,2,3,1
"10213",53033008400,53033006100,8,4,1,1
"10214",53033008400,53033006100,8,4,1,1
"10215",53033008400,53033006100,13,1,1,1
"10216",53033008400,53033006100,15,1,3,1
"10217",53033008400,53033006400,11,1,1,1
"10218",53033008400,53033006600,9,2,4,1
"10219",53033008400,53033006800,18,4,1,1
"10220",53033008400,53033006900,18,1,1,2
"10221",53033008400,53033007000,8,2,3,1
"10222",53033008400,53033007000,22,1,1,1
"10223",53033008400,53033007100,8,2,4,1
"10224",53033008400,53033007200,8,2,4,1
"10225",53033008400,53033007200,17,1,4,1
"10226",53033008400,53033007300,2,2,2,1
"10227",53033008400,53033007300,8,2,1,1
"10228",53033008400,53033007300,8,2,2,1
"10229",53033008400,53033007300,8,2,4,1
"10230",53033008400,53033007300,9,2,4,1
"10231",53033008400,53033007300,13,2,3,1
"10232",53033008400,53033007300,14,4,4,1
"10233",53033008400,53033007300,21,1,4,1
"10234",53033008400,53033007401,8,1,1,1
"10235",53033008400,53033007401,9,3,1,1
"10236",53033008400,53033007401,9,3,3,1
"10237",53033008400,53033007401,10,4,3,1
"10238",53033008400,53033007401,12,1,4,1
"10239",53033008400,53033007401,16,1,1,1
"10240",53033008400,53033007401,17,4,4,1
"10241",53033008400,53033007401,20,4,4,1
"10242",53033008400,53033007401,21,1,4,2
"10243",53033008400,53033007402,8,4,4,1
"10244",53033008400,53033007402,10,1,4,1
"10245",53033008400,53033007402,11,4,4,1
"10246",53033008400,53033007402,12,4,4,1
"10247",53033008400,53033007402,13,1,4,1
"10248",53033008400,53033007402,14,3,4,1
"10249",53033008400,53033007402,15,4,4,1
"10250",53033008400,53033007402,17,1,4,4
"10251",53033008400,53033007402,18,1,4,1
"10252",53033008400,53033007402,19,1,1,1
"10253",53033008400,53033007402,20,1,4,1
"10254",53033008400,53033007402,21,1,4,2
"10255",53033008400,53033007402,23,1,4,1
"10256",53033008400,53033007500,8,4,1,1
"10257",53033008400,53033007500,9,1,4,1
"10258",53033008400,53033007500,9,2,4,1
"10259",53033008400,53033007500,10,4,4,2
"10260",53033008400,53033007500,11,3,4,1
"10261",53033008400,53033007500,11,4,4,1
"10262",53033008400,53033007500,13,2,4,1
"10263",53033008400,53033007500,13,3,4,3
"10264",53033008400,53033007500,13,4,1,1
"10265",53033008400,53033007500,13,4,4,1
"10266",53033008400,53033007500,15,1,4,1
"10267",53033008400,53033007500,15,2,4,1
"10268",53033008400,53033007500,16,1,4,1
"10269",53033008400,53033007500,16,4,4,1
"10270",53033008400,53033007500,17,1,4,1
"10271",53033008400,53033007500,17,2,1,1
"10272",53033008400,53033007500,18,1,4,1
"10273",53033008400,53033007500,19,1,3,1
"10274",53033008400,53033007500,19,4,1,1
"10275",53033008400,53033007500,20,1,4,2
"10276",53033008400,53033007500,21,1,1,1
"10277",53033008400,53033007500,22,4,4,1
"10278",53033008400,53033007500,23,4,1,2
"10279",53033008400,53033007600,1,4,4,1
"10280",53033008400,53033007600,10,2,3,1
"10281",53033008400,53033007600,12,1,5,1
"10282",53033008400,53033007600,13,1,4,1
"10283",53033008400,53033007600,16,4,1,1
"10284",53033008400,53033007600,17,4,1,2
"10285",53033008400,53033007600,18,1,4,2
"10286",53033008400,53033007600,18,4,2,1
"10287",53033008400,53033007600,19,1,4,1
"10288",53033008400,53033007600,19,3,4,1
"10289",53033008400,53033007700,14,4,3,1
"10290",53033008400,53033007800,17,1,1,1
"10291",53033008400,53033007900,8,3,3,1
"10292",53033008400,53033007900,13,1,4,1
"10293",53033008400,53033007900,16,3,1,1
"10294",53033008400,53033007900,17,3,4,1
"10295",53033008400,53033007900,19,3,1,2
"10296",53033008400,53033007900,19,3,4,1
"10297",53033008400,53033007900,20,3,4,1
"10298",53033008400,53033008001,8,2,1,1
"10299",53033008400,53033008001,11,4,3,1
"10300",53033008400,53033008001,19,4,4,1
"10301",53033008400,53033008002,15,3,4,1
"10302",53033008400,53033008100,5,2,4,1
"10303",53033008400,53033008100,6,2,4,1
"10304",53033008400,53033008100,7,2,1,1
"10305",53033008400,53033008100,7,2,4,1
"10306",53033008400,53033008100,8,2,4,1
"10307",53033008400,53033008100,11,4,1,1
"10308",53033008400,53033008100,14,2,4,1
"10309",53033008400,53033008100,14,4,3,1
"10310",53033008400,53033008100,15,4,4,1
"10311",53033008400,53033008100,17,3,3,1
"10312",53033008400,53033008100,17,4,4,1
"10313",53033008400,53033008100,19,4,3,1
"10314",53033008400,53033008200,3,2,4,1
"10315",53033008400,53033008200,8,2,4,1
"10316",53033008400,53033008200,8,4,4,1
"10317",53033008400,53033008200,10,1,4,2
"10318",53033008400,53033008200,14,4,4,1
"10319",53033008400,53033008200,16,3,4,1
"10320",53033008400,53033008200,17,1,4,1
"10321",53033008400,53033008200,18,1,4,1
"10322",53033008400,53033008200,18,3,4,1
"10323",53033008400,53033008200,19,1,4,1
"10324",53033008400,53033008200,23,4,1,1
"10325",53033008400,53033008300,10,1,4,1
"10326",53033008400,53033008300,11,1,4,2
"10327",53033008400,53033008300,12,2,1,1
"10328",53033008400,53033008300,12,2,4,1
"10329",53033008400,53033008300,13,2,4,1
"10330",53033008400,53033008300,14,2,4,1
"10331",53033008400,53033008300,15,1,4,1
"10332",53033008400,53033008300,16,1,1,1
"10333",53033008400,53033008300,17,1,4,2
"10334",53033008400,53033008300,18,1,4,3
"10335",53033008400,53033008300,20,1,4,2
"10336",53033008400,53033008300,21,1,4,2
"10337",53033008400,53033008300,22,1,4,2
"10338",53033008400,53033008400,2,1,4,1
"10339",53033008400,53033008400,6,4,4,1
"10340",53033008400,53033008400,7,4,4,1
"10341",53033008400,53033008400,7,4,4,1
"10342",53033008400,53033008400,8,1,4,1
"10343",53033008400,53033008400,8,4,4,1
"10344",53033008400,53033008400,9,2,4,1
"10345",53033008400,53033008400,10,1,4,1
"10346",53033008400,53033008400,10,2,4,1
"10347",53033008400,53033008400,10,3,4,1
"10348",53033008400,53033008400,10,4,4,1
"10349",53033008400,53033008400,11,2,4,2
"10350",53033008400,53033008400,11,3,4,1
"10351",53033008400,53033008400,11,4,4,1
"10352",53033008400,53033008400,11,4,4,1
"10353",53033008400,53033008400,12,4,4,1
"10354",53033008400,53033008400,12,4,4,1
"10355",53033008400,53033008400,13,2,4,1
"10356",53033008400,53033008400,13,4,4,1
"10357",53033008400,53033008400,14,3,4,1
"10358",53033008400,53033008400,14,4,4,1
"10359",53033008400,53033008400,15,1,4,1
"10360",53033008400,53033008400,15,2,4,3
"10361",53033008400,53033008400,15,4,4,1
"10362",53033008400,53033008400,16,1,4,1
"10363",53033008400,53033008400,16,3,4,2
"10364",53033008400,53033008400,17,1,4,3
"10365",53033008400,53033008400,17,2,4,1
"10366",53033008400,53033008400,17,3,4,2
"10367",53033008400,53033008400,17,4,2,1
"10368",53033008400,53033008400,18,1,4,1
"10369",53033008400,53033008400,18,3,4,4
"10370",53033008400,53033008400,18,3,4,1
"10371",53033008400,53033008400,18,4,4,1
"10372",53033008400,53033008400,18,4,4,2
"10373",53033008400,53033008400,19,1,4,3
"10374",53033008400,53033008400,19,3,4,1
"10375",53033008400,53033008400,19,3,4,2
"10376",53033008400,53033008400,20,1,1,2
"10377",53033008400,53033008400,20,1,4,2
"10378",53033008400,53033008400,20,3,4,1
"10379",53033008400,53033008400,20,4,4,2
"10380",53033008400,53033008400,20,4,4,1
"10381",53033008400,53033008400,21,1,4,1
"10382",53033008400,53033008400,21,4,4,1
"10383",53033008400,53033008400,21,4,4,2
"10384",53033008400,53033008400,22,1,4,2
"10385",53033008400,53033008400,23,1,4,1
"10386",53033008400,53033008500,8,2,4,1
"10387",53033008400,53033008500,9,2,3,1
"10388",53033008400,53033008500,10,2,4,1
"10389",53033008400,53033008500,13,2,4,1
"10390",53033008400,53033008500,14,1,5,1
"10391",53033008400,53033008500,14,4,3,1
"10392",53033008400,53033008500,15,1,4,1
"10393",53033008400,53033008600,8,4,4,1
"10394",53033008400,53033008600,10,4,4,1
"10395",53033008400,53033008600,14,4,2,1
"10396",53033008400,53033008600,17,4,4,1
"10397",53033008400,53033008600,17,4,1,2
"10398",53033008400,53033008600,18,1,4,1
"10399",53033008400,53033008600,18,1,3,1
"10400",53033008400,53033008600,19,1,1,1
"10401",53033008400,53033008600,19,1,4,1
"10402",53033008400,53033008600,19,1,3,1
"10403",53033008400,53033008600,20,1,4,1
"10404",53033008400,53033008600,20,4,1,1
"10405",53033008400,53033008600,21,1,2,1
"10406",53033008400,53033008600,23,1,4,2
"10407",53033008400,53033008700,10,1,1,1
"10408",53033008400,53033008700,17,1,4,1
"10409",53033008400,53033008700,18,1,2,1
"10410",53033008400,53033008700,19,1,1,2
"10411",53033008400,53033008800,18,1,1,2
"10412",53033008400,53033008800,22,1,5,2
"10413",53033008400,53033008900,18,4,1,1
"10414",53033008400,53033008900,20,1,3,1
"10415",53033008400,53033009200,16,1,3,1
"10416",53033008400,53033009300,14,4,1,2
"10417",53033008400,53033009300,15,1,1,1
"10418",53033008400,53033009300,20,3,1,1
"10419",53033008400,53033009400,17,1,3,1
"10420",53033008400,53033009500,2,2,1,1
"10421",53033008400,53033009500,8,2,1,1
"10422",53033008400,53033009500,10,1,1,1
"10423",53033008400,53033009500,11,4,3,1
"10424",53033008400,53033009500,16,1,1,1
"10425",53033008400,53033009500,18,2,1,1
"10426",53033008400,53033009500,20,1,3,1
"10427",53033008400,53033009500,23,1,1,1
"10428",53033008400,53033009701,2,1,1,1
"10429",53033008400,53033009900,6,4,3,1
"10430",53033008400,53033010002,17,1,2,1
"10431",53033008400,53033010200,17,3,1,2
"10432",53033008400,53033010500,8,2,1,1
"10433",53033008400,53033011001,11,4,1,1
"10434",53033008400,53033011500,15,1,1,1
"10435",53033008500,53033000401,10,1,1,1
"10436",53033008500,53033000401,16,1,3,1
"10437",53033008500,53033000700,9,1,1,2
"10438",53033008500,53033001200,20,4,1,1
"10439",53033008500,53033001300,9,2,1,1
"10440",53033008500,53033001400,12,4,1,2
"10441",53033008500,53033001800,18,1,3,1
"10442",53033008500,53033002800,16,4,3,1
"10443",53033008500,53033003300,15,1,1,1
"10444",53033008500,53033003300,16,1,3,2
"10445",53033008500,53033003800,13,1,1,1
"10446",53033008500,53033004100,15,1,1,2
"10447",53033008500,53033004100,16,1,5,1
"10448",53033008500,53033004301,19,1,1,2
"10449",53033008500,53033004302,17,1,5,1
"10450",53033008500,53033004600,13,4,1,1
"10451",53033008500,53033004700,9,4,1,1
"10452",53033008500,53033004700,16,3,3,1
"10453",53033008500,53033004900,1,1,1,1
"10454",53033008500,53033004900,15,4,3,1
"10455",53033008500,53033004900,16,1,1,1
"10456",53033008500,53033004900,16,1,3,1
"10457",53033008500,53033004900,19,1,2,1
"10458",53033008500,53033005000,17,1,1,1
"10459",53033008500,53033005100,15,3,1,1
"10460",53033008500,53033005200,13,3,1,1
"10461",53033008500,53033005200,14,4,1,1
"10462",53033008500,53033005200,17,4,3,1
"10463",53033008500,53033005200,17,4,5,1
"10464",53033008500,53033005301,8,2,5,1
"10465",53033008500,53033005301,12,4,1,1
"10466",53033008500,53033005301,13,4,1,1
"10467",53033008500,53033005301,13,4,1,1
"10468",53033008500,53033005301,17,1,5,1
"10469",53033008500,53033005302,11,2,1,1
"10470",53033008500,53033005302,13,2,1,1
"10471",53033008500,53033005302,14,2,3,1
"10472",53033008500,53033005400,16,1,5,1
"10473",53033008500,53033005801,17,1,1,1
"10474",53033008500,53033006200,17,1,3,1
"10475",53033008500,53033006200,19,1,1,1
"10476",53033008500,53033006400,6,4,1,1
"10477",53033008500,53033006400,18,1,4,1
"10478",53033008500,53033006500,8,1,3,1
"10479",53033008500,53033006600,12,4,4,1
"10480",53033008500,53033006600,19,1,5,1
"10481",53033008500,53033007000,17,1,3,1
"10482",53033008500,53033007100,16,1,1,1
"10483",53033008500,53033007200,18,4,3,1
"10484",53033008500,53033007200,19,4,3,1
"10485",53033008500,53033007200,20,1,4,1
"10486",53033008500,53033007300,8,4,4,1
"10487",53033008500,53033007300,14,2,1,1
"10488",53033008500,53033007300,15,1,4,1
"10489",53033008500,53033007300,17,3,3,1
"10490",53033008500,53033007300,17,4,1,1
"10491",53033008500,53033007300,21,1,5,2
"10492",53033008500,53033007401,17,1,2,1
"10493",53033008500,53033007401,23,3,5,1
"10494",53033008500,53033007500,14,3,1,1
"10495",53033008500,53033007500,16,1,1,1
"10496",53033008500,53033007500,16,1,3,1
"10497",53033008500,53033007500,17,1,2,1
"10498",53033008500,53033007500,17,4,3,1
"10499",53033008500,53033007500,18,1,1,1
"10500",53033008500,53033007500,18,4,4,2
"10501",53033008500,53033007500,20,3,1,1
"10502",53033008500,53033007700,16,1,4,1
"10503",53033008500,53033007900,11,3,4,1
"10504",53033008500,53033007900,17,1,3,1
"10505",53033008500,53033007900,17,3,3,1
"10506",53033008500,53033007900,21,1,3,2
"10507",53033008500,53033007900,21,3,1,1
"10508",53033008500,53033008001,16,1,3,1
"10509",53033008500,53033008100,5,4,3,1
"10510",53033008500,53033008100,8,2,4,1
"10511",53033008500,53033008100,9,3,3,1
"10512",53033008500,53033008100,9,4,4,1
"10513",53033008500,53033008100,10,3,3,1
"10514",53033008500,53033008100,10,4,4,2
"10515",53033008500,53033008100,11,4,1,2
"10516",53033008500,53033008100,11,4,4,1
"10517",53033008500,53033008100,11,4,4,2
"10518",53033008500,53033008100,12,3,3,1
"10519",53033008500,53033008100,12,4,4,2
"10520",53033008500,53033008100,13,2,4,1
"10521",53033008500,53033008100,13,4,4,1
"10522",53033008500,53033008100,14,1,4,1
"10523",53033008500,53033008100,14,4,4,1
"10524",53033008500,53033008100,16,1,4,1
"10525",53033008500,53033008100,16,2,4,1
"10526",53033008500,53033008100,16,4,4,1
"10527",53033008500,53033008100,18,1,3,1
"10528",53033008500,53033008100,18,3,3,1
"10529",53033008500,53033008100,19,4,1,1
"10530",53033008500,53033008200,7,2,4,1
"10531",53033008500,53033008200,8,4,4,1
"10532",53033008500,53033008200,11,1,1,1
"10533",53033008500,53033008200,13,1,1,2
"10534",53033008500,53033008200,14,2,4,1
"10535",53033008500,53033008200,18,4,4,1
"10536",53033008500,53033008200,19,4,4,1
"10537",53033008500,53033008200,21,4,4,1
"10538",53033008500,53033008300,8,1,4,1
"10539",53033008500,53033008300,8,2,4,1
"10540",53033008500,53033008300,9,2,4,2
"10541",53033008500,53033008300,12,2,4,1
"10542",53033008500,53033008400,12,4,4,1
"10543",53033008500,53033008400,13,3,5,1
"10544",53033008500,53033008400,15,1,4,1
"10545",53033008500,53033008400,17,4,4,1
"10546",53033008500,53033008500,7,1,4,1
"10547",53033008500,53033008500,7,4,4,1
"10548",53033008500,53033008500,7,4,4,1
"10549",53033008500,53033008500,8,4,4,1
"10550",53033008500,53033008500,9,1,4,2
"10551",53033008500,53033008500,10,3,4,1
"10552",53033008500,53033008500,11,4,4,2
"10553",53033008500,53033008500,11,4,4,1
"10554",53033008500,53033008500,12,1,4,2
"10555",53033008500,53033008500,12,4,1,1
"10556",53033008500,53033008500,13,1,4,2
"10557",53033008500,53033008500,13,4,4,3
"10558",53033008500,53033008500,14,2,4,1
"10559",53033008500,53033008500,14,4,4,1
"10560",53033008500,53033008500,14,4,4,1
"10561",53033008500,53033008500,15,2,4,1
"10562",53033008500,53033008500,16,1,4,1
"10563",53033008500,53033008500,16,4,4,1
"10564",53033008500,53033008500,18,2,4,1
"10565",53033008500,53033008500,18,4,4,1
"10566",53033008500,53033008500,19,1,4,1
"10567",53033008500,53033008500,19,4,4,1
"10568",53033008500,53033008500,23,1,4,1
"10569",53033008500,53033008500,23,4,4,1
"10570",53033008500,53033008600,15,3,4,1
"10571",53033008500,53033008600,18,4,1,1
"10572",53033008500,53033008700,15,1,4,1
"10573",53033008500,53033008800,7,4,5,2
"10574",53033008500,53033008800,18,1,3,1
"10575",53033008500,53033008800,19,4,3,1
"10576",53033008500,53033009000,13,2,1,1
"10577",53033008500,53033009100,14,3,3,1
"10578",53033008500,53033009300,6,2,1,1
"10579",53033008500,53033009300,6,2,5,1
"10580",53033008500,53033009300,10,2,4,1
"10581",53033008500,53033009300,12,2,4,1
"10582",53033008500,53033009300,16,4,1,1
"10583",53033008500,53033009300,18,1,4,1
"10584",53033008500,53033009400,17,1,3,1
"10585",53033008500,53033009500,7,1,2,1
"10586",53033008500,53033009500,16,1,5,1
"10587",53033008500,53033009500,18,1,1,1
"10588",53033008500,53033009701,17,1,3,1
"10589",53033008500,53033010001,9,4,1,1
"10590",53033008500,53033010002,7,1,1,1
"10591",53033008500,53033010002,16,1,5,1
"10592",53033008500,53033010002,16,3,2,1
"10593",53033008500,53033010002,17,3,1,1
"10594",53033008500,53033010100,13,1,3,1
"10595",53033008500,53033010100,13,3,1,2
"10596",53033008500,53033010100,17,1,5,1
"10597",53033008500,53033010500,14,3,1,2
"10598",53033008500,53033010900,21,1,2,1
"10599",53033008500,53033011001,16,1,5,1
"10600",53033008500,53033011200,6,2,3,1
"10601",53033008500,53033012000,16,1,3,1
"10602",53033008600,53033000700,15,1,3,1
"10603",53033008600,53033000700,17,1,3,1
"10604",53033008600,53033001701,20,1,1,2
"10605",53033008600,53033001900,6,4,3,1
"10606",53033008600,53033001900,15,1,3,1
"10607",53033008600,53033002000,14,1,1,1
"10608",53033008600,53033002200,16,1,1,1
"10609",53033008600,53033002700,18,1,1,1
"10610",53033008600,53033002700,19,1,1,1
"10611",53033008600,53033004100,13,1,1,1
"10612",53033008600,53033004301,15,3,1,2
"10613",53033008600,53033004400,15,1,1,1
"10614",53033008600,53033004700,13,3,1,1
"10615",53033008600,53033004700,19,1,1,1
"10616",53033008600,53033004900,17,3,1,1
"10617",53033008600,53033005301,18,2,3,1
"10618",53033008600,53033005302,6,2,5,1
"10619",53033008600,53033005801,8,2,1,1
"10620",53033008600,53033005900,21,1,1,1
"10621",53033008600,53033006200,12,1,1,1
"10622",53033008600,53033006500,9,2,1,1
"10623",53033008600,53033006600,19,1,1,1
"10624",53033008600,53033006800,7,4,3,1
"10625",53033008600,53033007200,7,2,3,1
"10626",53033008600,53033007300,8,2,5,1
"10627",53033008600,53033007300,8,2,4,1
"10628",53033008600,53033007300,8,2,3,1
"10629",53033008600,53033007300,9,2,4,1
"10630",53033008600,53033007300,12,2,1,1
"10631",53033008600,53033007300,16,4,1,1
"10632",53033008600,53033007300,21,4,1,2
"10633",53033008600,53033007401,7,1,1,1
"10634",53033008600,53033007401,12,1,1,1
"10635",53033008600,53033007401,17,1,1,2
"10636",53033008600,53033007401,17,1,4,1
"10637",53033008600,53033007500,12,4,1,1
"10638",53033008600,53033007500,15,1,1,2
"10639",53033008600,53033007500,15,3,4,1
"10640",53033008600,53033007500,16,4,3,1
"10641",53033008600,53033007500,18,1,4,1
"10642",53033008600,53033007500,20,1,4,1
"10643",53033008600,53033007500,21,1,1,1
"10644",53033008600,53033007500,21,1,4,1
"10645",53033008600,53033007500,22,4,1,1
"10646",53033008600,53033007600,7,1,1,1
"10647",53033008600,53033007600,10,1,1,1
"10648",53033008600,53033007700,8,4,1,1
"10649",53033008600,53033007700,9,1,1,1
"10650",53033008600,53033007700,12,2,5,1
"10651",53033008600,53033007700,13,1,3,1
"10652",53033008600,53033007700,19,1,3,1
"10653",53033008600,53033007900,9,4,4,1
"10654",53033008600,53033007900,11,1,4,1
"10655",53033008600,53033007900,11,2,1,1
"10656",53033008600,53033007900,15,4,1,2
"10657",53033008600,53033007900,18,3,2,1
"10658",53033008600,53033007900,21,1,4,1
"10659",53033008600,53033008001,22,4,5,1
"10660",53033008600,53033008002,5,4,3,1
"10661",53033008600,53033008002,8,2,1,1
"10662",53033008600,53033008100,7,4,2,1
"10663",53033008600,53033008100,7,4,3,1
"10664",53033008600,53033008100,11,4,3,1
"10665",53033008600,53033008100,12,4,3,1
"10666",53033008600,53033008100,19,4,1,1
"10667",53033008600,53033008200,6,2,4,1
"10668",53033008600,53033008200,7,2,2,1
"10669",53033008600,53033008200,7,2,4,1
"10670",53033008600,53033008200,8,2,4,2
"10671",53033008600,53033008200,12,4,1,3
"10672",53033008600,53033008300,8,2,2,1
"10673",53033008600,53033008300,17,2,4,1
"10674",53033008600,53033008400,15,1,2,1
"10675",53033008600,53033008400,16,1,4,1
"10676",53033008600,53033008400,17,3,4,1
"10677",53033008600,53033008400,17,4,4,1
"10678",53033008600,53033008400,18,3,4,1
"10679",53033008600,53033008400,19,1,1,2
"10680",53033008600,53033008400,20,1,4,1
"10681",53033008600,53033008400,21,3,4,1
"10682",53033008600,53033008500,15,3,4,1
"10683",53033008600,53033008600,8,1,4,1
"10684",53033008600,53033008600,8,2,1,1
"10685",53033008600,53033008600,8,2,4,1
"10686",53033008600,53033008600,8,4,4,3
"10687",53033008600,53033008600,8,4,4,1
"10688",53033008600,53033008600,9,2,1,1
